,Rank,Player,Team_x,Positions,Yahoo,AVG,Key,Name_x,Team_y,G,GS,IP,SV,xFIP-,SwStr%,F-Strike%,Barrel%_x,HardHit%,CSW%,K%+_x,BB%+_x,xERA,EV_x,ER,playerid_x,STUFFplus,LOCATIONplus,PITCHINGplus,Total Z-Score_x,Total Z-Score_y,Name_y,Team,PA,HR,SB,Off,wRC+,wOBA,ISO+,Barrel%_y,BsR,Spd,BB%+_y,K%+_y,Oppo%+,EV_y,maxEV,xwOBA,playerid_y,LaghezzaRank,Total Z-Score,RankDiff
67,67.0,Alex Bregman,HOU,3B,78.0,672,AleBre,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,Alex Bregman,HOU,656.0,23.0,1.0,23.6,136.0,0.358,131.0,73,-3.0,2.0,167.0,53.0,76.0,88.9,109.2,0.35,17678.0,78.0,4.45,11.0
68,68.0,Jordan Romano,TOR,RP,51.0,672,JorRom,Jordan Romano,TOR,63.0,0.0,64.0,36.0,87.0,147,690,69,456,306,127.0,101.0,3.31,90.3,15.0,16122.0,131.2,99.0,105.7,16.65,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,-24.0
69,69.0,Starling Marte,NYM,RF,59.0,704,StaMar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,Starling Marte,NYM,505.0,16.0,18.0,20.8,136.0,0.355,114.0,68,-0.2,6.5,62.0,85.0,97.0,86.8,113.3,0.336,9241.0,86.0,7.05,17.0
70,70.0,Zac Gallen,ARI,SP,74.0,714,ZacGal,Zac Gallen,ARI,31.0,31.0,184.0,0.0,83.0,101,646,78,361,278,119.0,79.0,3.17,87.8,52.0,19291.0,107.3,105.2,106.9,13.83,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,-5.0
71,71.0,Eloy Jimenez,CWS,LFDH,81.0,714,EloJim,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,Eloy Jimenez,CHW,327.0,16.0,0.0,14.7,144.0,0.37,138.0,147,-1.4,1.0,108.0,99.0,90.0,92.8,113.4,0.365,17484.0,80.0,7.7,9.0
72,72.0,Ryan Pressly,HOU,RP,60.0,736,RyaPre,Ryan Pressly,HOU,50.0,0.0,48.1,33.0,55.0,177,648,58,375,332,161.0,89.0,2.62,89.0,16.0,7005.0,142.4,99.9,110.4,17.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,-24.0
73,73.0,Oneil Cruz,PIT,SS,75.0,746,OneCru,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85,Oneil Cruz,PIT,361.0,17.0,10.0,4.5,106.0,0.32,140.0,155,2.0,6.4,93.0,154.0,89.0,91.9,122.4,0.304,21711.0,77.0,12.85,4.0
74,74.0,Salvador Perez,KC,CDH,67.0,754,SalPer,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,Salvador Perez,KCR,473.0,23.0,0.0,1.4,108.0,0.324,141.0,112,-3.2,1.5,48.0,104.0,88.0,91.4,112.5,0.326,7304.0,53.0,1.13,-21.0
75,75.0,Framber Valdez,HOU,SP,76.0,758,FraVal,Framber Valdez,HOU,31.0,31.0,201.1,0.0,76.0,113,593,58,414,288,106.0,101.0,3.31,89.8,63.0,17295.0,110.5,97.3,99.7,15.48,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,-15.0
76,76.0,Dansby Swanson,CHC,SS,83.0,764,DanSwa,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12,Dansby Swanson,ATL,696.0,25.0,18.0,15.7,116.0,0.337,110.0,108,3.1,4.8,84.0,116.0,102.0,90.2,109.6,0.337,18314.0,101.0,11.12,25.0
77,77.0,Xander Bogaerts,SD,SS,61.0,774,XanBog,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,Xander Bogaerts,BOS,631.0,15.0,8.0,28.6,134.0,0.363,100.0,65,4.7,3.5,113.0,84.0,103.0,88.1,113.0,0.323,12161.0,106.0,8.39,29.0
78,78.0,Joe Musgrove,SD,SP,87.0,788,JoeMus,Joe Musgrove,SDP,30.0,30.0,181.0,0.0,87.0,110,645,60,324,308,110.0,68.0,3.27,86.4,59.0,12970.0,103.3,102.8,102.5,9.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,-9.0
79,79.0,Jose Abreu,HOU,1BDH,70.0,792,JosAbr,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,Jose Abreu,CHW,679.0,15.0,0.0,26.9,137.0,0.361,95.0,95,-1.7,1.4,115.0,73.0,104.0,92.2,113.0,0.373,15676.0,127.0,7.92,48.0
80,80.0,Raisel Iglesias,ATL,RP,80.0,796,RaiIgl,Raisel Iglesias,  ,67.0,0.0,62.0,17.0,76.0,165,606,106,338,326,142.0,70.0,3.1,87.3,17.0,17130.0,107.2,105.8,105.0,2.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,-33.0
81,81.0,Tommy Edman,STL,2BSS,84.0,796,TomEdm,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,Tommy Edman,STL,630.0,13.0,32.0,14.2,108.0,0.318,87.0,62,8.4,7.2,87.0,78.0,96.0,88.6,112.8,0.308,19470.0,84.0,9.59,3.0
82,82.0,Bryan Reynolds,PIT,CF,89.0,822,BryRey,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,Bryan Reynolds,PIT,614.0,27.0,7.0,16.0,125.0,0.349,129.0,79,-2.1,4.5,109.0,102.0,100.0,90.2,113.2,0.329,19326.0,79.0,8.96,-3.0
83,83.0,Corbin Carroll,ARI,LF,86.0,828,CorCar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-41.0
84,84.0,Felix Bautista,BAL,RP,77.0,856,FelBau,Felix Bautista,BAL,65.0,0.0,65.2,15.0,70.0,151,605,85,362,302,157.0,113.0,2.66,86.8,16.0,20666.0,142.1,96.3,109.9,9.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0
85,85.0,Andres Gimenez,CLE,2BSS,96.0,856,AndGim,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,Andres Gimenez,CLE,557.0,17.0,20.0,28.3,140.0,0.364,113.0,62,3.4,5.8,77.0,91.0,94.0,87.8,109.9,0.326,19950.0,82.0,8.81,-3.0
86,86.0,Tyler Glasnow,TB,SP,93.0,870,TylGla,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,157.4,105.5,119.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,-16.0
87,87.0,Wander Franco,TB,SS,97.0,874,WanFra,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,Wander Franco,TBR,344.0,6.0,8.0,10.3,116.0,0.323,94.0,46,4.0,6.4,95.0,43.0,110.0,87.3,112.4,0.331,23667.0,105.0,1.18,18.0
88,88.0,Byron Buxton,MIN,CFDH,91.0,880,ByrBux,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,Byron Buxton,MIN,382.0,28.0,6.0,19.6,136.0,0.356,203.0,164,4.3,6.5,112.0,137.0,68.0,92.9,113.5,0.358,14161.0,113.0,17.34,25.0
89,89.0,Ryan Helsley,STL,RP,69.0,886,RyaHel,Ryan Helsley,STL,54.0,0.0,64.2,19.0,66.0,184,632,88,392,327,174.0,101.0,2.04,88.8,9.0,18138.0,145.4,99.0,112.9,16.54,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,-40.0
90,90.0,Robbie Ray,SEA,SP,92.0,892,RobRay,Robbie Ray,SEA,32.0,32.0,189.0,0.0,91.0,135,641,79,391,265,123.0,100.0,3.59,89.7,78.0,11486.0,95.0,99.6,98.5,16.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,-22.0
91,91.0,Triston McKenzie,CLE,SP,98.0,898,TriMcK,Triston McKenzie,CLE,31.0,30.0,191.1,0.0,95.0,130,625,98,404,276,115.0,74.0,3.54,90.2,63.0,18000.0,108.9,102.1,104.4,12.06,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,-24.0
92,92.0,Tim Anderson,CWS,SS,72.0,912,TimAnd,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,Tim Anderson,CHW,351.0,6.0,13.0,6.8,110.0,0.323,63.0,58,2.8,5.6,50.0,71.0,122.0,88.2,108.7,0.34,15172.0,104.0,-0.16,12.0
93,93.0,Vinnie Pasquantino,KC,1BDH,100.0,936,VinPas,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,Vinnie Pasquantino,KCR,298.0,10.0,1.0,10.4,137.0,0.365,104.0,88,-2.1,1.5,148.0,51.0,87.0,91.2,112.7,0.374,27676.0,129.0,2.41,36.0
94,94.0,Gunnar Henderson,BAL,3BSS,90.0,940,GunHen,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,73.0
95,95.0,Kenley Jansen,BOS,RP,85.0,954,KenJan,Kenley Jansen,ATL,65.0,0.0,64.0,41.0,87.0,114,685,73,325,299,145.0,102.0,2.34,87.1,24.0,3096.0,131.5,103.5,104.3,13.53,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,-45.0
96,96.0,Nestor Cortes,NYY,SP,101.0,972,NesCor,Nestor Cortes,NYY,28.0,28.0,158.1,0.0,92.0,111,673,53,345,283,119.0,77.0,2.7,87.9,43.0,17874.0,106.5,102.8,104.2,15.07,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,2.0
97,97.0,Willy Adames,MIL,SS,99.0,980,WilAda,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,Willy Adames,MIL,617.0,31.0,8.0,8.8,109.0,0.325,142.0,130,2.4,3.6,95.0,119.0,101.0,88.9,110.6,0.323,15986.0,100.0,8.97,3.0
98,98.0,Nathaniel Lowe,TEX,1B,113.0,992,NatLow,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51,Nathaniel Lowe,TEX,645.0,27.0,2.0,27.2,143.0,0.368,128.0,99,-3.9,2.7,93.0,103.0,121.0,90.3,113.0,0.344,19566.0,130.0,10.51,32.0
99,99.0,Logan Webb,SF,SP,111.0,1014,LogWeb,Logan Webb,SFG,32.0,32.0,192.1,0.0,83.0,106,653,55,389,293,92.0,75.0,3.59,88.9,62.0,17995.0,105.4,103.1,105.2,10.74,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,-3.0
100,100.0,Carlos Correa,MIN,SS,103.0,1036,CarCor,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,Carlos Correa,MIN,590.0,22.0,0.0,20.7,140.0,0.362,118.0,114,-6.0,1.7,130.0,92.0,83.0,89.9,114.6,0.363,14162.0,103.0,6.74,3.0
102,101.0,Alejandro Kirk,TOR,CDH,130.0,1042,AleKir,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,Alejandro Kirk,TOR,541.0,14.0,0.0,10.4,129.0,0.347,87.0,67,-7.1,1.1,146.0,48.0,119.0,90.5,110.1,0.351,22581.0,345.0,0.53,244.0
104,102.0,Logan Gilbert,SEA,SP,121.0,1044,LogGil,Logan Gilbert,SEA,32.0,32.0,185.2,0.0,96.0,108,637,71,456,251,102.0,80.0,4.11,91.0,66.0,22250.0,92.0,98.6,100.1,12.11,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,-8.0
105,103.0,Camilo Doval,SF,RP,95.0,1044,CamDov,Camilo Doval,SFG,68.0,0.0,67.2,27.0,77.0,137,535,46,364,296,124.0,127.0,2.9,85.9,19.0,21992.0,113.2,96.4,101.8,7.13,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,9.0
106,104.0,Rhys Hoskins,PHI,1B,114.0,1066,RhyHos,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,Rhys Hoskins,PHI,672.0,30.0,2.0,13.7,122.0,0.345,139.0,111,-3.4,2.8,128.0,111.0,92.0,90.1,112.2,0.338,16472.0,131.0,8.55,27.0
107,105.0,Tyler ONeill,STL,LFCF,104.0,1066,TylONe,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11,Tyler ONeill,STL,383.0,14.0,14.0,1.9,101.0,0.307,106.0,113,1.4,5.9,119.0,119.0,89.0,89.8,110.3,0.331,15711.0,114.0,5.11,9.0
108,106.0,Kyle Wright,ATL,SP,108.0,1068,KylWri,Kyle Wright,ATL,30.0,30.0,180.1,0.0,83.0,119,646,68,410,297,104.0,87.0,3.89,89.0,64.0,19665.0,102.9,100.3,100.0,12.77,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,-7.0
109,107.0,MJ Melendez,KC,CLFRFDH,115.0,1096,MJMel,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,MJ Melendez,KCR,534.0,18.0,2.0,-1.1,99.0,0.31,118.0,104,-0.3,3.1,155.0,110.0,91.0,90.7,110.8,0.332,22197.0,87.0,4.1,-20.0
117,108.0,Willson Contreras,STL,CDH,110.0,1106,WilCon,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,Willson Contreras,CHC,487.0,22.0,4.0,15.1,132.0,0.357,144.0,105,-2.8,4.2,111.0,94.0,97.0,90.4,116.2,0.364,11609.0,204.0,9.64,96.0
118,109.0,Luis Severino,NYY,SP,102.0,1116,LuiSev,Luis Severino,NYY,19.0,19.0,102.0,0.0,86.0,123,640,69,413,281,124.0,92.0,2.94,89.4,36.0,15890.0,108.8,102.3,104.0,9.28,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,-19.0
119,110.0,Clayton Kershaw,LAD,SP,88.0,1122,ClaKer,Clayton Kershaw,LAD,22.0,22.0,126.1,0.0,71.0,139,686,42,332,310,123.0,56.0,2.51,87.1,32.0,2036.0,105.7,104.0,105.5,10.99,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,26.0
120,111.0,Jeremy Pena,HOU,SS,105.0,1142,JerPen,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,Jeremy Pena,HOU,558.0,22.0,11.0,4.8,102.0,0.309,116.0,96,3.7,5.3,50.0,109.0,92.0,88.1,110.5,0.3,21636.0,0.0,3.58,-111.0
121,112.0,Steven Kwan,CLE,LFRF,119.0,1160,SteKwa,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,Steven Kwan,CLE,638.0,6.0,19.0,22.0,124.0,0.341,68.0,14,4.9,6.2,122.0,42.0,136.0,85.1,107.1,0.312,24610.0,119.0,3.91,7.0
122,113.0,George Kirby,SEA,SP,136.0,1166,GeoKir,George Kirby,SEA,25.0,25.0,130.0,0.0,84.0,97,677,86,380,259,110.0,51.0,3.31,89.3,49.0,25436.0,98.6,107.0,104.9,0.47,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,-20.0
123,114.0,Blake Snell,SD,SP,123.0,1170,BlaSne,Blake Snell,SDP,24.0,24.0,128.0,0.0,81.0,147,647,74,389,290,141.0,115.0,3.19,90.1,48.0,13543.0,119.5,99.0,105.2,19.71,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,-25.0
124,115.0,Christian Walker,ARI,1B,160.0,1182,ChrWal,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,Christian Walker,ARI,667.0,36.0,2.0,16.9,122.0,0.346,152.0,115,-0.3,2.7,124.0,87.0,95.0,90.0,112.6,0.359,13419.0,128.0,10.74,13.0
125,116.0,Seiya Suzuki,CHC,RF,116.0,1184,SeiSuz,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,Seiya Suzuki,CHC,446.0,14.0,9.0,7.9,116.0,0.334,111.0,110,-0.4,4.5,113.0,109.0,130.0,89.6,111.3,0.327,30116.0,192.0,7.24,76.0
126,117.0,Jake McCarthy,ARI,LFCFRF,109.0,1214,JakMcC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,Jake McCarthy,ARI,354.0,8.0,23.0,14.3,116.0,0.337,92.0,48,7.7,7.6,78.0,95.0,103.0,87.4,108.3,0.298,21622.0,120.0,4.82,3.0
127,118.0,Hunter Greene,CIN,SP,138.0,1222,HunGre,Hunter Greene,CIN,24.0,24.0,125.2,0.0,91.0,145,644,94,401,292,137.0,109.0,4.0,89.7,62.0,22182.0,128.1,100.3,106.3,15.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,-27.0
128,119.0,Giancarlo Stanton,NYY,RFDH,107.0,1224,GiaSta,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,Giancarlo Stanton,NYY,452.0,31.0,0.0,4.8,115.0,0.327,168.0,192,-2.6,0.9,139.0,136.0,105.0,95.0,119.8,0.351,4949.0,123.0,14.71,4.0
129,120.0,Anthony Santander,BAL,LFRFDH,135.0,1232,AntSan,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,Anthony Santander,BAL,647.0,33.0,0.0,14.9,120.0,0.336,144.0,116,0.3,1.6,107.0,85.0,81.0,90.1,112.0,0.352,14551.0,122.0,7.12,2.0
130,121.0,Christian Yelich,MIL,LFDH,122.0,1234,ChrYel,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,Christian Yelich,MIL,671.0,14.0,19.0,11.9,111.0,0.328,84.0,82,3.4,6.0,157.0,107.0,123.0,91.5,117.2,0.339,11477.0,115.0,14.85,-6.0
131,122.0,Bryce Harper,PHI,RFDH,94.0,1240,BryHar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,Bryce Harper,PHI,426.0,18.0,11.0,18.1,138.0,0.369,146.0,128,-0.9,4.6,129.0,90.0,101.0,92.1,114.3,0.38,11579.0,222.0,13.5,100.0
132,123.0,Gleyber Torres,NYY,2B,118.0,1250,GleTor,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,Gleyber Torres,NYY,572.0,24.0,10.0,9.8,115.0,0.328,130.0,107,-0.2,4.1,86.0,102.0,119.0,90.4,111.3,0.319,16997.0,161.0,8.07,38.0
133,124.0,Chris Bassitt,TOR,SP,137.0,1252,ChrBas,Chris Bassitt,NYM,30.0,30.0,181.2,0.0,93.0,100,609,66,328,292,99.0,79.0,3.46,85.7,69.0,12304.0,97.6,102.3,101.4,4.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,63.0
134,125.0,Kris Bryant,COL,LF,124.0,1266,KriBry,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,-4.0
135,126.0,Nick Lodolo,CIN,SP,142.0,1278,NicLod,Nick Lodolo,CIN,19.0,19.0,103.1,0.0,88.0,123,673,91,385,298,131.0,107.0,3.97,88.7,42.0,26378.0,105.3,96.6,98.5,12.55,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,-31.0
136,127.0,Anthony Rizzo,NYY,1B,125.0,1288,AntRiz,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,Anthony Rizzo,NYY,548.0,32.0,6.0,16.4,132.0,0.352,171.0,109,-3.6,3.7,133.0,83.0,90.0,89.4,113.3,0.349,3473.0,169.0,9.98,42.0
137,128.0,CJ Cron,COL,1BDH,126.0,1294,CJCro,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,CJ Cron,COL,632.0,29.0,0.0,1.5,101.0,0.335,136.0,108,0.5,2.4,81.0,115.0,107.0,88.6,115.5,0.321,12546.0,133.0,6.44,5.0
138,129.0,Sean Murphy,ATL,CDH,171.0,1304,SeaMur,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,Sean Murphy,OAK,612.0,18.0,1.0,13.8,122.0,0.331,118.0,105,-1.4,2.7,115.0,91.0,92.0,88.7,114.0,0.344,19352.0,205.0,5.17,76.0
146,130.0,William Contreras,MIL,CDH,148.0,1314,WilCon,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,Willson Contreras,CHC,487.0,22.0,4.0,15.1,132.0,0.357,144.0,105,-2.8,4.2,111.0,94.0,97.0,90.4,116.2,0.364,11609.0,204.0,9.64,74.0
147,131.0,Tony Gonsolin,LAD,SP,129.0,1316,TonGon,Tony Gonsolin,LAD,24.0,24.0,130.1,0.0,93.0,123,633,56,344,287,106.0,85.0,3.12,89.0,31.0,19388.0,102.2,99.9,102.3,13.26,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,10.0
148,132.0,Nick Castellanos,PHI,RF,106.0,1344,NicCas,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.41,Nick Castellanos,PHI,558.0,13.0,7.0,-6.8,94.0,0.304,81.0,66,-2.8,3.4,62.0,103.0,127.0,87.5,110.1,0.302,11737.0,118.0,-2.41,-14.0
149,133.0,Taylor Ward,LAA,CFRF,146.0,1348,TayWar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47,Taylor Ward,LAA,564.0,23.0,5.0,23.9,137.0,0.362,129.0,121,0.7,3.4,134.0,96.0,97.0,89.9,112.6,0.361,17548.0,116.0,11.47,-17.0
